line,sid,msg,status,category,reason,rule
3172,33740,FILE-IMAGE Microsoft emf file download request,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""FILE-IMAGE Microsoft emf file download request""; flow:to_server,established; flowbits:isset,file.emf; file_data; content:"" EMF"",depth 4,offset 40; metadata:policy max-detect-ips drop,ruleset community; service:smtp; reference:bugtraq,10120; reference:bugtraq,28819; reference:bugtraq,9707; reference:cve,2003-0906; reference:cve,2007-5746; reference:url,technet.microsoft.com/en-us/security/bulletin/MS04-011; reference:url,technet.microsoft.com/en-us/security/bulletin/MS04-032; reference:url,technet.microsoft.com/en-us/security/bulletin/MS05-053; reference:url,technet.microsoft.com/en-us/security/bulletin/MS06-001; classtype:misc-activity; sid:33740; rev:2; )"
3176,33825,OS-WINDOWS Microsoft Windows SMB NTLM NULL session attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET [139,445] ( msg:""OS-WINDOWS Microsoft Windows SMB NTLM NULL session attempt""; flow:to_server,established; content:""|FF|SMB|73 00 00 00 00|"",depth 9,offset 4; content:""|00 00|"",within 2,distance 13; content:""|FF|"",within 1,distance 9; content:""NTLMSSP|00 03 00 00 00|"",within 100; content:""|00 00 00 00 40 00 00 00|"",within 8,distance 24; flowbits:set,smb.null_session; flowbits:noalert; metadata:policy max-detect-ips alert,policy security-ips alert,ruleset community; service:netbios-ssn; reference:bugtraq,1163; reference:cve,2000-0347; classtype:attempted-recon; sid:33825; rev:7; )"
3182,33885,MALWARE-CNC Win.Trojan.Gh0st variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.Gh0st variant outbound connection""; flow:to_server,established; content:""KrisR"",depth 5; content:""|00 00 00|"",within 3,distance 1; content:""|00 00 78 9C|"",within 4,distance 2; metadata:impact_flag red,ruleset community; reference:url,virustotal.com/en/file/a4fd37b8b9eabd0bfda7293acbb1b6c9f97f8cc3042f3f78ad2b11816e1f9a59/analysis/1425053730/; classtype:trojan-activity; sid:33885; rev:2; )"
3224,34500,MALWARE-BACKDOOR Win.Backdoor.Wekby Torn variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-BACKDOOR Win.Backdoor.Wekby Torn variant outbound connection""; flow:to_server,established; isdataat:15; isdataat:!16; content:""|00 00 00 11 C8 00 00 00 00 00 00 00 00 00 00 00|"",depth 16,fast_pattern,fast_pattern_offset 0,fast_pattern_length 12; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:url,www.virustotal.com/en/file/1D6BCF409C85887861D587C8AABFC8C8393EA692FE93C0A6836BE507A7F75985/analysis/; classtype:trojan-activity; sid:34500; rev:4; )"
3225,34501,MALWARE-CNC Win.Backdoor.Wekby Torn variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.Wekby Torn variant outbound connection""; flow:to_server,established; isdataat:15; isdataat:!16; content:""|00 00 00 11 D0 00 00 00|"",depth 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/1D6BCF409C85887861D587C8AABFC8C8393EA692FE93C0A6836BE507A7F75985/analysis/; classtype:trojan-activity; sid:34501; rev:3; )"
3245,35386,MALWARE-CNC Win.Trojan.Bedep initial outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Bedep initial outbound connection""; flow:to_server,established; http_client_body; content:""protocolVersion|22|"",offset 2; content:""|22|rev|22|"",within 10; content:""|22|buildId|22|"",within 15; content:""|22|tags|22 3A|"",distance 0; content:""|22|type|22 3A 22|"",within 10; metadata:impact_flag red,ruleset community; service:http; reference:url,malware.dontneedcoffee.com/2015/07/a-fileless-ursnif-doing-some-pos.html; classtype:trojan-activity; sid:35386; rev:3; )"
3257,35852,FILE-IDENTIFY JPEG file upload detected,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""FILE-IDENTIFY JPEG file upload detected""; flow:to_server,established; file_data; content:""|FF D8 FF E1|"",depth 4; flowbits:set,file.jpeg; flowbits:noalert; metadata:policy balanced-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:http; classtype:misc-activity; sid:35852; rev:9; )"
3280,37814,POLICY-OTHER Polycom Botnet inbound connection attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 1720 ( msg:""POLICY-OTHER Polycom Botnet inbound connection attempt""; flow:to_server,established; content:""|03 00|"",depth 2; content:""|08|"",distance 2; content:""|05|"",distance 4; content:""MERA RTU"",within 100,fast_pattern; metadata:ruleset community; reference:url,support.polycom.com/global/documents/support/documentation/H_3_2_3_Botnet_Bulletin_v_1_2.pdf; classtype:trojan-activity; sid:37814; rev:4; )"
3281,37815,POLICY-OTHER Polycom Botnet inbound connection attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 1720 ( msg:""POLICY-OTHER Polycom Botnet inbound connection attempt""; flow:to_server,established; content:""|03 00|"",depth 2; content:""|08 02|"",within 2,distance 2; content:""EE|A8 C6|3"",within 80; content:""ooh323"",distance 6,fast_pattern; metadata:ruleset community; reference:url,support.polycom.com/global/documents/support/documentation/H_3_2_3_Botnet_Bulletin_v_1_2.pdf; classtype:trojan-activity; sid:37815; rev:4; )"
3291,38333,MALWARE-CNC Linux.Trojan.Bifrose outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Linux.Trojan.Bifrose outbound connection""; flow:to_server; content:""|9B 4F B0 75 E2 76 96 04 5A F1 F9 43 D4 A2 6B|"",depth 15,offset 4; content:""|76 13 85 45 17 1B|"",within 6,distance 1; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/0a0d7bed3c8aa0e0e87e484a37e62b0bd0e97981b0bea55f6f3607316831ba5d/analysis/; classtype:trojan-activity; sid:38333; rev:2; )"
3292,38353,MALWARE-CNC Win.Trojan.NetWiredRC variant connection setup,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant connection setup""; flow:to_server,established; content:""|43 00 00 00 05|"",depth 5; isdataat:!79; metadata:impact_flag red,ruleset community; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:38353; rev:3; )"
3293,38354,MALWARE-CNC Win.Trojan.NetWiredRC variant failed read logs,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant failed read logs""; flow:to_server,established; content:""|01 00 00 00 3C|"",depth 5; isdataat:4; isdataat:!5; metadata:impact_flag red,ruleset community; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:38354; rev:3; )"
3294,38355,MALWARE-CNC Win.Trojan.NetWiredRC variant keepalive,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant keepalive""; flow:to_server,established; content:""|01 00 00 00 01|"",depth 5; isdataat:4; isdataat:!5; metadata:impact_flag red,ruleset community; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:38355; rev:3; )"
3295,38357,MALWARE-CNC Win.Trojan.NetWiredRC variant send credentials,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant send credentials""; flow:to_server,established; content:""|01 00 00 00 3D|"",depth 5; isdataat:4; isdataat:!5; metadata:impact_flag red,ruleset community; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:38357; rev:3; )"
3296,38359,MALWARE-CNC Win.Trojan.NetWiredRC variant send mail credentials,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant send mail credentials""; flow:to_server,established; content:""|01 00 00 00 41|"",depth 5; isdataat:!9; metadata:impact_flag red,ruleset community; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:38359; rev:3; )"
3320,38580,FILE-OFFICE RFT document malformed header,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""FILE-OFFICE RFT document malformed header""; flow:to_client,established; flowbits:isset,file.rtf; file_data; content:""|7B 5C|rtvpn"",depth 7; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:cve,2015-1641; reference:url,technet.microsoft.com/en-us/security/bulletin/ms15-033; classtype:attempted-user; sid:38580; rev:2; )"
3321,38581,FILE-OFFICE RFT document malformed header,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""FILE-OFFICE RFT document malformed header""; flow:to_server,established; flowbits:isset,file.rtf; file_data; content:""|7B 5C|rtvpn"",depth 7; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:smtp; reference:cve,2015-1641; reference:url,technet.microsoft.com/en-us/security/bulletin/ms15-033; classtype:attempted-user; sid:38581; rev:2; )"
3336,38886,MALWARE-CNC Win.Trojan.Bayrob variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.Bayrob variant outbound connection""; flow:to_server,established; isdataat:7; isdataat:!8; content:""|4C 48 42 80 71 C2 A5 DF|"",depth 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/6b6b91cd104f4a6d32b5187131d9053911607672076e6ed26ed51369e5329cad/analysis/1462889491/; classtype:trojan-activity; sid:38886; rev:4; )"
3347,39080,MALWARE-CNC Win.Trojan.NetWiredRC variant connection setup,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant connection setup""; flow:to_server,established; content:""|3B 00 00 00 05|"",depth 5; isdataat:!64; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/5db3b9ce06e334cb61279dd936a40be75df6732228bb692a7a84b1299eb09071/analysis/1464362377/; classtype:trojan-activity; sid:39080; rev:2; )"
3357,39526,FILE-OFFICE RTF document incorrect file magic attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""FILE-OFFICE RTF document incorrect file magic attempt""; flow:to_client,established; flowbits:isset,file.rtf; file_data; content:""|7B 5C|rt|0D 3C|"",depth 6; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:cve,2015-1641; reference:url,technet.microsoft.com/en-us/security/bulletin/ms15-033; classtype:attempted-user; sid:39526; rev:2; )"
3358,39527,FILE-OFFICE RTF document incorrect file magic attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""FILE-OFFICE RTF document incorrect file magic attempt""; flow:to_server,established; flowbits:isset,file.rtf; file_data; content:""|7B 5C|rt|0D 3C|"",depth 6; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:smtp; reference:cve,2015-1641; reference:url,technet.microsoft.com/en-us/security/bulletin/ms15-033; classtype:attempted-user; sid:39527; rev:2; )"
3361,39573,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:11; isdataat:!12; content:""|08 00 00 00 27 C7 CC 6B C2 FD 13 0E|"",depth 12; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/d74fcf6b8f2f1c3a1ed742feb3f323f7826e9fc79a3d642082cee46770a4697a/analysis/1461003042/; classtype:trojan-activity; sid:39573; rev:4; )"
3362,39574,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:11; isdataat:!12; content:""|08 00 00 00 D7 75 FF F7 C7 62 B9 82|"",depth 12; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/d74fcf6b8f2f1c3a1ed742feb3f323f7826e9fc79a3d642082cee46770a4697a/analysis/1461003042/; classtype:trojan-activity; sid:39574; rev:4; )"
3363,39575,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET [9000:] ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:67; isdataat:!68; content:""|40 00 00 00|"",depth 4; byte_test:1,>,2,0,relative; content:!""|0A|"",within 1,distance 1; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/d74fcf6b8f2f1c3a1ed742feb3f323f7826e9fc79a3d642082cee46770a4697a/analysis/1461003042/; classtype:trojan-activity; sid:39575; rev:6; )"
3364,39576,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET [9000:] ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:35; isdataat:!36; content:""|20 00 00 00 AD|"",depth 5; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/d74fcf6b8f2f1c3a1ed742feb3f323f7826e9fc79a3d642082cee46770a4697a/analysis/1461003042/; classtype:trojan-activity; sid:39576; rev:5; )"
3365,39577,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:11; isdataat:!12; content:""|08 00 00 00 86 CC 02 89 8F F7 A6 67|"",depth 12; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/0a19499dec07ca2ade3aefdf910e13231d63d7a2e238776272b4fffd0ff3a527/analysis/1467727738/; classtype:trojan-activity; sid:39577; rev:4; )"
3366,39578,MALWARE-CNC Win.Backdoor.NanoBot variant inbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant inbound connection""; flow:to_client,established; isdataat:35; isdataat:!36; content:""|20 00 00 00 FE A5 0D 55 BB 10 A4 09 7A D9 86 FF 6C 81 E6 97 7C 91 BC DA EE 89 08 2A|"",depth 28; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/0a19499dec07ca2ade3aefdf910e13231d63d7a2e238776272b4fffd0ff3a527/analysis/1467727738/; classtype:trojan-activity; sid:39578; rev:4; )"
3367,39579,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:59; isdataat:!60; content:""|38 00 00 00 FE A5 0D 55 BB 10 A4 09 7A D9 86 FF 6C 81 E6 97 7C 91 BC DA EE 89 08 2A|"",depth 28; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/0a19499dec07ca2ade3aefdf910e13231d63d7a2e238776272b4fffd0ff3a527/analysis/1467727738/; classtype:trojan-activity; sid:39579; rev:4; )"
3368,39580,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:67; isdataat:!68; content:""|40 00 00 00 FE A5 0D 55 BB 10 A4 09 7A D9 86 FF 6C 81 E6 97 7C 91 BC DA EE 89 08 2A|"",depth 28; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/0a19499dec07ca2ade3aefdf910e13231d63d7a2e238776272b4fffd0ff3a527/analysis/1467727738/; classtype:trojan-activity; sid:39580; rev:4; )"
3369,39581,MALWARE-CNC Win.Trojan.NanoBot/Perseus initial outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NanoBot/Perseus initial outbound connection""; flow:to_server,established; isdataat:59; isdataat:!60; content:""|38 00 00 00 F5 13 89 53|"",depth 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/4b16d1e205f198222bd2b2bb8dbd55886a9e2b79de484eec0d8cce5db376d3c8/analysis/; classtype:trojan-activity; sid:39581; rev:4; )"
3370,39582,MALWARE-CNC Win.Trojan.NanoBot/Perseus server heartbeat request attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC Win.Trojan.NanoBot/Perseus server heartbeat request attempt""; flow:to_client,established; isdataat:35; isdataat:!36; content:""|20 00 00 00 2B FF 4B F4|"",depth 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/4b16d1e205f198222bd2b2bb8dbd55886a9e2b79de484eec0d8cce5db376d3c8/analysis/; classtype:trojan-activity; sid:39582; rev:3; )"
3371,39583,MALWARE-CNC Win.Trojan.NanoBot/Perseus client heartbeat response attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NanoBot/Perseus client heartbeat response attempt""; flow:to_server,established; isdataat:51; isdataat:!52; content:""|30 00 00 00 2B FF 4B F4|"",depth 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/4b16d1e205f198222bd2b2bb8dbd55886a9e2b79de484eec0d8cce5db376d3c8/analysis/; classtype:trojan-activity; sid:39583; rev:3; )"
3377,39801,MALWARE-CNC Win.Trojan.Spyrat variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET 900 ( msg:""MALWARE-CNC Win.Trojan.Spyrat variant outbound connection""; flow:to_server,established; content:""myversion|7C|2.5.2."",depth 19; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/e64f536556739d50a673a952da7f110f1156fad0f7360d401794e5a8d65ce63a/analysis/; classtype:trojan-activity; sid:39801; rev:2; )"
3382,40035,FILE-IDENTIFY XLSB file magic detected,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""FILE-IDENTIFY XLSB file magic detected""; flow:to_client,established; file_data; content:""PK|03 04|"",depth 4; flowbits:set,file.zip; flowbits:set,file.xlsb; flowbits:noalert; metadata:policy balanced-ips alert,policy connectivity-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:ftp-data,http,imap,pop3; classtype:misc-activity; sid:40035; rev:10; )"
3383,40036,FILE-IDENTIFY XLSB file magic detected,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""FILE-IDENTIFY XLSB file magic detected""; flow:to_server,established; file_data; content:""PK|03 04|"",depth 4; flowbits:set,file.zip; flowbits:set,file.xlsb; flowbits:noalert; metadata:policy balanced-ips alert,policy connectivity-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:smtp; classtype:misc-activity; sid:40036; rev:10; )"
3384,40063,OS-LINUX Linux Kernel Challenge ACK provocation attempt,included,"behavior_frequency,behavior_header","usa limite/frequencia de eventos sem depender do payload; usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""OS-LINUX Linux Kernel Challenge ACK provocation attempt""; flow:to_server,no_stream; flags:R; detection_filter:track by_src,count 200,seconds 1; metadata:policy max-detect-ips drop,ruleset community; reference:bugtraq,91704; reference:cve,2016-5696; reference:cve,2017-7285; classtype:attempted-admin; sid:40063; rev:5; )"
3386,40220,SERVER-OTHER Cisco IOS Group-Prime memory disclosure exfiltration attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert udp $HOME_NET [500,848,4500,4848] -> $EXTERNAL_NET any ( msg:""SERVER-OTHER Cisco IOS Group-Prime memory disclosure exfiltration attempt""; flow:to_client; dsize:>2000; content:""|0B 10 05 00|"",depth 8,offset 16; byte_test:4,>,2000,4,relative; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:cve,2016-6415; reference:url,attack.mitre.org/techniques/T1020; reference:url,tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160916-ikev1; classtype:attempted-recon; sid:40220; rev:6; )"
3387,40221,SERVER-OTHER Cisco IOS Group-Prime MD5 memory disclosure attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert udp $EXTERNAL_NET any -> $HOME_NET [500,848,4500,4848] ( msg:""SERVER-OTHER Cisco IOS Group-Prime MD5 memory disclosure attempt""; flow:to_server; dsize:>2000; content:""|00 00 00 00 00 00 00 00|"",depth 8,offset 8; content:""|00 00 00 01 00 00 00 01|"",depth 8,offset 32; content:""|01 01 04 01|"",within 4,distance 4; content:""|80 02 00 01 80 04 00 01 00 06|"",distance 0,fast_pattern; byte_test:2,>,2000,0,relative; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:cve,2016-6415; reference:url,tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160916-ikev1; classtype:attempted-recon; sid:40221; rev:5; )"
3388,40222,SERVER-OTHER Cisco IOS Group-Prime SHA memory disclosure attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert udp $EXTERNAL_NET any -> $HOME_NET [500,848,4500,4848] ( msg:""SERVER-OTHER Cisco IOS Group-Prime SHA memory disclosure attempt""; flow:to_server; dsize:>2000; content:""|00 00 00 00 00 00 00 00|"",depth 8,offset 8; content:""|00 00 00 01 00 00 00 01|"",depth 8,offset 32; content:""|01 01 04 01|"",within 4,distance 4; content:""|80 02 00 02 80 04 00 01 00 06|"",distance 0,fast_pattern; byte_test:2,>,2000,0,relative; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:cve,2016-6415; reference:url,tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160916-ikev1; classtype:attempted-recon; sid:40222; rev:5; )"
3402,40831,MALWARE-CNC Win.Backdoor.Houdini variant initial outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.Houdini variant initial outbound connection""; flow:to_server,established; content:""new_houdini|0D 0A|"",depth 13,offset 4; metadata:impact_flag red,ruleset community; classtype:trojan-activity; sid:40831; rev:3; )"
3403,40832,MALWARE-CNC Win.Backdoor.Houdini variant keylogger inbound init command attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC Win.Backdoor.Houdini variant keylogger inbound init command attempt""; flow:to_client,established; isdataat:22; isdataat:!23; content:""silence_keylogger|0D 0A|"",depth 19,offset 4; metadata:impact_flag red,ruleset community; reference:url,attack.mitre.org/techniques/T1056; classtype:trojan-activity; sid:40832; rev:5; )"
3404,40833,MALWARE-CNC Win.Backdoor.Houdini variant screenshot inbound init command attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC Win.Backdoor.Houdini variant screenshot inbound init command attempt""; flow:to_client; content:""screenshot_init|0D 0A|"",depth 17,offset 4; metadata:impact_flag red,ruleset community; classtype:trojan-activity; sid:40833; rev:2; )"
