line,sid,msg,status,category,reason,rule
3248,35393,MALWARE-CNC Win.Trojan.TorrentLocker/Teerac self-signed certificate,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET 443 -> $HOME_NET any ( msg:""MALWARE-CNC Win.Trojan.TorrentLocker/Teerac self-signed certificate""; flow:to_client,established; ssl_state:server_hello; content:""|16 03 01 00 51 02|""; content:""|55 04 06 13 02|XX"",fast_pattern,nocase; content:""|55 04 07 0C 0C|Default City""; content:""|55 04 0A 0C 13|Default Company Ltd"",distance 6; metadata:impact_flag red,ruleset community; service:ssl; reference:url,www.virustotal.com/en/file/4072beeaf09fe6fef48365f1c14fd800e21b32cfa2af561f515bc45372dd590d/analysis/; classtype:trojan-activity; sid:35393; rev:2; )"
3249,35394,MALWARE-CNC Win.Trojan.TorrentLocker/Teerac payment page request,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.TorrentLocker/Teerac payment page request""; flow:to_server,established; http_uri; content:"".php?user_code=""; content:""&user_pass="",fast_pattern,nocase; http_header; content:""Referer|3A|""; content:""tor"",within 30,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/4072beeaf09fe6fef48365f1c14fd800e21b32cfa2af561f515bc45372dd590d/analysis/; classtype:trojan-activity; sid:35394; rev:2; )"
3250,35549,MALWARE-CNC Win.Trojan.Zeus variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Zeus variant outbound connection""; flow:to_server,established; http_raw_uri; bufferlen:10; http_uri; content:""/order.php""; http_header; content:""|0D 0A|User-Agent: Mozilla/4.0|0D 0A|""; content:""|0D 0A|Content-Type: application/octet-stream|0D 0A|""; http_client_body; content:""|A0 CD 37 A4 5B|"",depth 5,fast_pattern; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/a7009a6ed3ff0191e3c8e7f8b27b9b16afe2a82d1eb131ecd27d8f8a5b17e819/analysis/1433243075/; classtype:trojan-activity; sid:35549; rev:2; )"
3251,35733,MALWARE-CNC Win.Trojan.Potao outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Potao outbound connection""; flow:to_server,established; http_client_body; content:""|3C|methodName|3E|10a7d030-1a61-11e3-beea-001c42e2a08b|3C 2F|methodName|3E|"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/c66955f667e9045ea5591ebf9b59246ad86227f174ea817d1398815a292b8c88/analysis/; classtype:trojan-activity; sid:35733; rev:3; )"
3252,35734,SERVER-WEBAPP Netgear WNDR4700 and R6200 admin interface authentication bypass attempt,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Netgear WNDR4700 and R6200 admin interface authentication bypass attempt""; flow:to_server,established; http_uri; content:""/BRS_03B_haveBackupFile_fileRestore.html"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; reference:bugtraq,59406; reference:cve,2013-3071; classtype:attempted-admin; sid:35734; rev:4; )"
3253,35745,INDICATOR-COMPROMISE Wild Neutron potential exploit attempt,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""INDICATOR-COMPROMISE Wild Neutron potential exploit attempt""; flow:to_server,established; http_raw_uri; bufferlen:>25; http_uri; content:"".swf?""; content:""styleid="",distance 0; content:""&langid="",distance 0; content:""&sid="",distance 0; content:""&d="",distance 0; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,securelist.com/blog/research/71275/wild-neutron-economic-espionage-threat-actor-returns-with-new-tricks/; classtype:trojan-activity; sid:35745; rev:2; )"
3254,35746,MALWARE-CNC Win.Trojan.Zeus variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Zeus variant outbound connection""; flow:to_server,established; http_raw_uri; bufferlen:11; http_uri; content:""/atomic.php"",fast_pattern,nocase; http_header; content:""|0D 0A|User-Agent: Mozilla/4.0|0D 0A|""; http_client_body; content:""|A0 CD 37 A4 5B|"",depth 5; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/a7009a6ed3ff0191e3c8e7f8b27b9b16afe2a82d1eb131ecd27d8f8a5b17e819/analysis/; classtype:trojan-activity; sid:35746; rev:2; )"
3255,35749,MALWARE-CNC Win.Backdoor.IsSpace outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.IsSpace outbound connection""; flow:to_server,established; http_method; content:""POST""; http_uri; content:""/SNews.asp?HostID="",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,publicintelligence.net/fbi-hack-tools-opm/; classtype:trojan-activity; sid:35749; rev:3; )"
3256,35750,MALWARE-CNC Win.Backdoor.IsSpace initial outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.IsSpace initial outbound connection""; flow:to_server,established; http_method; content:""POST""; http_uri; content:""/STTip.asp"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,publicintelligence.net/fbi-hack-tools-opm/; classtype:trojan-activity; sid:35750; rev:4; )"
3258,36058,FILE-IDENTIFY OLE Document upload detected,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa operador de payload sem intervalo absoluto reconhecido; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""FILE-IDENTIFY OLE Document upload detected""; flow:to_server,established; file_data; content:""Content-Disposition|3A|"",nocase; content:""Form-data|3B|"",within 20,nocase; content:""|D0 CF 11 E0 A1 B1 1A E1|"",within 200,fast_pattern; flowbits:set,file.ole; flowbits:noalert; metadata:policy balanced-ips alert,policy connectivity-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:http; classtype:misc-activity; sid:36058; rev:10; )"
3259,36064,MALWARE-CNC Win.Trojan.Bagsu variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Bagsu variant outbound connection""; flow:to_server,established; http_uri; content:""/rp?v="",fast_pattern,nocase; http_header; content:!""User-Agent:""; http_uri; content:""&u=""; content:""&c="",within 3,distance 32; content:""&f="",distance 0; content:""&a="",distance 0; content:""&d="",distance 0; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/049bc9beeba4acd2a558dc695f65ad284b0ae1ff89f69a38f743510d6ab640c0/analysis; classtype:trojan-activity; sid:36064; rev:2; )"
3260,36065,MALWARE-CNC Win.Trojan.Bagsu variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Bagsu variant outbound connection""; flow:to_server,established; http_uri; content:""/offers_new?v="",fast_pattern,nocase; http_header; content:!""User-Agent""; http_uri; content:""&a=""; content:""&i="",distance 0; content:""&f="",distance 0; content:""&u="",distance 0; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/049bc9beeba4acd2a558dc695f65ad284b0ae1ff89f69a38f743510d6ab640c0/analysis; classtype:trojan-activity; sid:36065; rev:2; )"
3261,36066,MALWARE-CNC Win.Trojan.Bagsu variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Bagsu variant outbound connection""; flow:to_server,established; http_header; content:""User-Agent: Mozilla/4.0 (compatible|3B| MyApp)|0D 0A 0D 0A|"",fast_pattern,nocase; http_client_body; content:""windows="",depth 8; content:""&av="",within 50; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/1fbe27602da7de2ce95254ffd409f70635179371354b4914997de273f6be9422/analysis/; classtype:trojan-activity; sid:36066; rev:2; )"
3262,36107,MALWARE-CNC Win.Trojan.FakeAV variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.FakeAV variant outbound connection""; flow:to_server,established; http_uri; content:""/purchase.php?a="",fast_pattern,nocase; content:""&v=""; content:""&u="",distance 0; content:""&bgload="",within 8,distance 32; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/f4c10d33b8c46cc7922a6eebc9f14858a01b2f573ee99dd1dc02a4534b537e18/analysis; classtype:trojan-activity; sid:36107; rev:2; )"
3263,36108,MALWARE-CNC Win.Trojan.Nimisi variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Nimisi variant outbound connection""; flow:to_server,established; http_header; content:!""User-Agent""; http_uri; content:""/logs.php?&prog="",fast_pattern,nocase; content:""&url=""; content:""&user="",distance 0; content:""&pass="",distance 0; content:""&comp="",distance 0; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/a1f8f8b509001e5bca811a168455a89517000a2534d271018c0c87c6210bd69f/analysis/; classtype:trojan-activity; sid:36108; rev:2; )"
3264,36202,MALWARE-CNC Win.Trojan.Yakes variant dropper,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Yakes variant dropper""; flow:to_server,established; http_uri; content:""/document.php?rnd="",fast_pattern,nocase; content:""&id="",depth 4,offset 22; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/ff0ae81f0dece17baf8480d866c9462c9f3d49be9adde8b16f105e244eb31d67/analysis/; classtype:trojan-activity; sid:36202; rev:2; )"
3265,36611,INDICATOR-COMPROMISE Metasploit Meterpreter reverse HTTPS certificate,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa operador de payload sem intervalo absoluto reconhecido; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""INDICATOR-COMPROMISE Metasploit Meterpreter reverse HTTPS certificate""; flow:to_client,established; content:""|16 03 01|""; content:""|0B|"",within 1,distance 2; content:""|30 82|"",within 2,distance 9; content:""|30 82|"",within 2,distance 2; content:""|A0 03 02 01 02 02|"",within 6,distance 2; content:""|30 0D 06 09 2A 86 48 86 F7 0D 01 01|"",within 22; content:""|31|"",within 1,distance 5; content:""|30|"",within 1,distance 1; content:""|06 03 55 04 03 0C|"",within 6,distance 1; byte_extract:1,0,string_size,relative; content:""|30|"",within 1,distance string_size; content:""|17 0D|"",within 2,distance 1; content:""Z|17 0D|"",within 3,distance 12; content:""Z|30|"",within 2,distance 12; content:""|31|"",within 1,distance 1; content:""|30|"",within 1,distance 1; content:""|06 03 55 04 03 0C|"",within 6,distance 1; byte_extract:1,0,string_size,relative; content:""|30 82|"",within 2,distance string_size; content:""|30 0D 06 09 2A 86 48 86 F7 0D 01 01 01 05 00 03 82|"",within 17,distance 2; content:""|30 82|"",within 2,distance 3; content:""|02 82|"",within 2,distance 2; content:""|02 03 01 00 01 A3 0D 30 0B 30 09 06 03 55 1D 13 04 02 30 00 30 0D 06 09 2A 86 48 86 F7 0D 01 01 0B 05 00|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:ssl; reference:url,blog.didierstevens.com; classtype:misc-activity; sid:36611; rev:4; )"
3266,36612,INDICATOR-COMPROMISE Metasploit Meterpreter reverse HTTPS certificate,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""INDICATOR-COMPROMISE Metasploit Meterpreter reverse HTTPS certificate""; flow:to_client,established; content:""|16 03 02|""; content:""|0B|"",within 1,distance 2; content:""|30 82|"",within 2,distance 9; content:""|30 82|"",within 2,distance 2; content:""|A0 03 02 01 02 02|"",within 6,distance 2; content:""|30 0D 06 09 2A 86 48 86 F7 0D 01 01|"",within 22; content:""|31|"",within 1,distance 5; content:""|30|"",within 1,distance 1; content:""|06 03 55 04 03 0C|"",within 6,distance 1; content:""|30|"",within 10,distance 3; content:""|17 0D|"",within 2,distance 1; content:""Z|17 0D|"",within 3,distance 12; content:""Z|30|"",within 2,distance 12; content:""|31|"",within 1,distance 1; content:""|30|"",within 1,distance 1; content:""|06 03 55 04 03 0C|"",within 6,distance 1; content:""|30 82|"",within 9,distance 2; content:""|30 0D 06 09 2A 86 48 86 F7 0D 01 01 01 05 00 03 82|"",within 17,distance 2; content:""|30 82|"",within 2,distance 3; content:""|02 82|"",within 2,distance 2; content:""|02 03 01 00 01 A3 0D 30 0B 30 09 06 03 55 1D 13 04 02 30 00 30 0D 06 09 2A 86 48 86 F7 0D 01 01 0B 05 00|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:ssl; reference:url,blog.didierstevens.com; classtype:misc-activity; sid:36612; rev:3; )"
3267,36914,MALWARE-CNC Potential hostile executable served from compromised or malicious WordPress site,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa operador de payload sem intervalo absoluto reconhecido; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Potential hostile executable served from compromised or malicious WordPress site""; flow:to_server,established; http_uri; content:""/wp-admin/""; pkt_data; content:"".exe|20|HTTP/1."",fast_pattern,nocase; http_uri; pcre:""/\.exe$/""; metadata:ruleset community; service:http; classtype:trojan-activity; sid:36914; rev:2; )"
3268,37045,MALWARE-CNC Win.Trojan.Kovter outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Kovter outbound connection""; flow:to_server,established; http_uri; content:""/counter/?"",fast_pattern,nocase; http_header; content:""UA-CPU""; content:""MSIE 7.0|3B|""; content:!""Referer""; metadata:impact_flag red,ruleset community; service:http; reference:url,virustotal.com/en/file/e3da9c7f20e7f24891e0dec594dad6d9deebee145153611a5c05c69593284a27/analysis/; reference:url,www.virustotal.com/en/file/9d6b1bd74848dd0549ad3883b7292d3ba0a4fa06d0aaf562032b0bf6dc198249/analysis/; classtype:trojan-activity; sid:37045; rev:4; )"
3269,37245,MALWARE-CNC Win.Backdoor.Chopper web shell connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.Chopper web shell connection""; flow:to_server,established; http_client_body; content:""=@eval(base64_decode($_POST"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,attack.mitre.org/techniques/T1001; reference:url,attack.mitre.org/techniques/T1100; reference:url,attack.mitre.org/techniques/T1132; reference:url,informationonsecurity.blogspot.com/2012/11/china-chopper-webshell.html; reference:url,www.virustotal.com/en/file/BE24561427D754C0C150272CAB5017D5A2DA64D41BEC74416B8AE363FB07FD77/analysis/; classtype:trojan-activity; sid:37245; rev:4; )"
3270,37467,MALWARE-CNC Win.Trojan.Vawtrak variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Vawtrak variant outbound connection""; flow:to_server,established; http_uri; content:""/rss/feed/stream"",fast_pattern,nocase; http_client_body; content:""|3F|"",depth 1,offset 2; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/6ADFAFFEA064A9F89064FBA300CDFCD7634CFD06802BF250FA1B070CABFBEBF5/analysis/; classtype:trojan-activity; sid:37467; rev:2; )"
3271,37521,MALWARE-CNC Win.Trojan.iSpySoft variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.iSpySoft variant outbound connection""; flow:to_server,established; http_uri; content:""/Recoveries/Browser.txt"",fast_pattern,nocase; http_header; content:!""User-Agent""; content:!""Accept""; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/84409422426933e6f1ea227f042ff56d1f6686873454959d2e3308b9f5daac61/analysis/; classtype:trojan-activity; sid:37521; rev:2; )"
3272,37522,MALWARE-CNC Win.Trojan.iSpySoft variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.iSpySoft variant outbound connection""; flow:to_server,established; http_uri; content:""/Recoveries/Mail.txt"",fast_pattern,nocase; http_header; content:!""User-Agent""; content:!""Accept""; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/84409422426933e6f1ea227f042ff56d1f6686873454959d2e3308b9f5daac61/analysis/; classtype:trojan-activity; sid:37522; rev:2; )"
3273,37523,MALWARE-CNC Win.Trojan.iSpySoft variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.iSpySoft variant outbound connection""; flow:to_server,established; http_uri; content:""/Recoveries/OSKey.txt"",fast_pattern,nocase; http_header; content:!""User-Agent""; content:!""Accept""; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/84409422426933e6f1ea227f042ff56d1f6686873454959d2e3308b9f5daac61/analysis/; classtype:trojan-activity; sid:37523; rev:2; )"
3274,37552,MALWARE-CNC Win.Trojan.Engr variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Engr variant outbound connection""; flow:to_server,established; http_raw_uri; bufferlen:7<=>8; http_uri; content:"".php""; http_header; content:""boundary=Xu02=$"",fast_pattern,nocase; content:!""User-Agent""; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/54f6600db99fdab31453f3e23e8fb080438cd1ec36b6fc2868ff86cf88f14bb0/analysis/; classtype:trojan-activity; sid:37552; rev:2; )"
3275,37646,MALWARE-CNC Win.Trojan.Symmi variant dropper download connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa operador de payload sem intervalo absoluto reconhecido; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-CNC Win.Trojan.Symmi variant dropper download connection""; flow:to_client,established; file_data; content:""|A6 4D AA E1 65 52 A5 E1 E3 58 76 E1 81 4D A5 E1 CE 48 9C E1 BB 4D A5 E1 CE 48 A9 E1 A1 4D A5 E1|"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/881bb1538b4d077976cd9b27523cd5af9bd86c0ae3bce4edf453e74bba9f4c1b/analysis/; classtype:trojan-activity; sid:37646; rev:2; )"
3276,37647,MALWARE-CNC Win.Trojan.Symmi variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Symmi variant outbound connection""; flow:to_server,established; http_uri; content:""/vip.jpg"",fast_pattern,nocase; http_raw_uri; bufferlen:8; http_header; content:""User-Agent: Mozilla/4.0 (compatible)|0D 0A|""; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/881bb1538b4d077976cd9b27523cd5af9bd86c0ae3bce4edf453e74bba9f4c1b/analysis/; classtype:trojan-activity; sid:37647; rev:2; )"
3277,37730,PROTOCOL-DNS glibc getaddrinfo A record stack buffer overflow attempt,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa operador de payload sem intervalo absoluto reconhecido; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert udp any 53 -> $HOME_NET any ( msg:""PROTOCOL-DNS glibc getaddrinfo A record stack buffer overflow attempt""; flow:to_client; dsize:>2000; byte_test:1,&,2,2; byte_test:1,&,0x80,2; byte_test:1,!&,0x78,2; content:""|00 01|"",depth 2,offset 4; content:""|00 00 01 00 01|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:dns; reference:cve,2015-7547; reference:url,googleonlinesecurity.blogspot.com/2016/02/cve-2015-7547-glibc-getaddrinfo-stack.html; classtype:attempted-user; sid:37730; rev:5; )"
3278,37731,PROTOCOL-DNS glibc getaddrinfo AAAA record stack buffer overflow attempt,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa operador de payload sem intervalo absoluto reconhecido; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert udp any 53 -> $HOME_NET any ( msg:""PROTOCOL-DNS glibc getaddrinfo AAAA record stack buffer overflow attempt""; flow:to_client; dsize:>2000; byte_test:1,&,2,2; byte_test:1,&,0x80,2; byte_test:1,!&,0x78,2; content:""|00 01|"",depth 2,offset 4; content:""|00 00 1C 00 01|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:dns; reference:cve,2015-7547; reference:url,googleonlinesecurity.blogspot.com/2016/02/cve-2015-7547-glibc-getaddrinfo-stack.html; classtype:attempted-user; sid:37731; rev:5; )"
3279,37733,MALWARE-CNC Win.Trojan.Dridex dropper variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Dridex dropper variant outbound connection""; flow:to_server,established; http_uri; content:""/gt.jpg?"",fast_pattern; content:""="",within 1,distance 15; http_header; content:""bytes=6433-""; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/8a80760f60f42ce5574a8020c08123a6a8fc2a12d28e8802f3d5101f72c2ad0c/analysis/; classtype:trojan-activity; sid:37733; rev:2; )"
