line,sid,msg,status,category,reason,rule
3595,46123,PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 32764 ( msg:""PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected""; flow:to_server,established; isdataat:6; content:""MMcS"",depth 4; metadata:policy max-detect-ips drop,ruleset community; reference:cve,2014-0659; classtype:misc-activity; sid:46123; rev:3; )"
3596,46124,PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 32764 ( msg:""PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected""; flow:to_server,established; isdataat:6; content:""ScMM"",depth 4; metadata:policy max-detect-ips drop,ruleset community; reference:cve,2014-0659; classtype:misc-activity; sid:46124; rev:3; )"
3773,48984,PROTOCOL-SCADA PCOM Identification ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Identification ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""ID"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48984; rev:2; )"
3774,48985,PROTOCOL-SCADA PCOM Init Device ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Init Device ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""CCI"",depth 3,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-dos; sid:48985; rev:2; )"
3775,48986,PROTOCOL-SCADA PCOM Set UnitID ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Set UnitID ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""US"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48986; rev:2; )"
3776,48987,PROTOCOL-SCADA PCOM Get UnitID ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Get UnitID ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""UG"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48987; rev:2; )"
3777,48988,PROTOCOL-SCADA PCOM Read Inputs ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Read Inputs ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""RE"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48988; rev:2; )"
3778,48989,PROTOCOL-SCADA PCOM Set RTC ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Set RTC ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""SC"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48989; rev:2; )"
3779,48990,PROTOCOL-SCADA PCOM Read Ouputs ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Read Ouputs ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""RA"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48990; rev:2; )"
3780,48991,PROTOCOL-SCADA PCOM Read System Bits ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Read System Bits ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""GS"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48991; rev:2; )"
3781,48992,PROTOCOL-SCADA PCOM Read Memory Integers ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Read Memory Integers ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""RW"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48992; rev:2; )"
3782,48993,PROTOCOL-SCADA PCOM Read Memory Longs ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Read Memory Longs ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""RNL"",depth 3,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48993; rev:2; )"
3783,48994,PROTOCOL-SCADA PCOM Write System Integers ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Write System Integers ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""SF"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48994; rev:2; )"
3784,48995,PROTOCOL-SCADA PCOM Write System Bits ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Write System Bits ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""SS"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48995; rev:2; )"
3785,48996,PROTOCOL-SCADA PCOM Read System Longs ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Read System Longs ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""RNH"",depth 3,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48996; rev:2; )"
3786,48997,PROTOCOL-SCADA PCOM Read System Integers ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Read System Integers ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""GF"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48997; rev:2; )"
3787,48998,PROTOCOL-SCADA PCOM Read Memory Bits ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Read Memory Bits ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""RB"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48998; rev:2; )"
3788,48999,PROTOCOL-SCADA PCOM Write Ouputs ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Write Ouputs ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""SA"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:48999; rev:2; )"
3789,49000,PROTOCOL-SCADA PCOM Stop Device ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Stop Device ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""CCS"",depth 3,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-dos; sid:49000; rev:2; )"
3790,49001,PROTOCOL-SCADA PCOM Start Device ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Start Device ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""CCR"",depth 3,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-dos; sid:49001; rev:2; )"
3791,49002,PROTOCOL-SCADA PCOM Write System Longs ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Write System Longs ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""SNH"",depth 3,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49002; rev:2; )"
3792,49003,PROTOCOL-SCADA PCOM Get RTC ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Get RTC ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""RC"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49003; rev:2; )"
3793,49004,PROTOCOL-SCADA PCOM Write Memory Bits ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Write Memory Bits ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""SB"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49004; rev:2; )"
3794,49005,PROTOCOL-SCADA PCOM Reset Device ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Reset Device ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""CCE"",depth 3,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-dos; sid:49005; rev:2; )"
3795,49006,PROTOCOL-SCADA PCOM Write Memory Longs ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Write Memory Longs ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""SNL"",depth 3,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49006; rev:2; )"
3796,49007,PROTOCOL-SCADA PCOM Write Memory Integers ASCII request ,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Write Memory Integers ASCII request ""; flow:to_server,established; byte_test:1,=,101,2; content:""SW"",depth 2,offset 9; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49007; rev:2; )"
3797,49008,PROTOCOL-SCADA PCOM Read Operands binary request,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Read Operands binary request""; flow:to_server,established; byte_test:1,=,102,2; content:""|4D|"",depth 1,offset 18; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49008; rev:2; )"
3798,49009,PROTOCOL-SCADA PCOM Set UnitID ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Set UnitID ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""US"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49009; rev:2; )"
3799,49010,PROTOCOL-SCADA PCOM Get RTC ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Get RTC ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""RC"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49010; rev:2; )"
3800,49011,PROTOCOL-SCADA PCOM Identification ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Identification ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""ID"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49011; rev:2; )"
3801,49012,PROTOCOL-SCADA PCOM Write Data Table binary request,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Write Data Table binary request""; flow:to_server,established; byte_test:1,=,102,2; content:""|44|"",depth 1,offset 18; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49012; rev:2; )"
3802,49013,PROTOCOL-SCADA PCOM Get UnitID ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Get UnitID ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""UG"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49013; rev:2; )"
3803,49014,PROTOCOL-SCADA PCOM Read Data Table binary request,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Read Data Table binary request""; flow:to_server,established; byte_test:1,=,102,2; content:""|04|"",depth 1,offset 18; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49014; rev:2; )"
3804,49015,PROTOCOL-SCADA PCOM Get PLC Name binary request,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20256 ( msg:""PROTOCOL-SCADA PCOM Get PLC Name binary request""; flow:to_server,established; byte_test:1,=,102,2; content:""|0C|"",depth 1,offset 18; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49015; rev:2; )"
3805,49016,PROTOCOL-SCADA PCOM Set RTC ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Set RTC ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""SC"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49016; rev:2; )"
3806,49017,PROTOCOL-SCADA PCOM Read Inputs ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Read Inputs ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""RE"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49017; rev:2; )"
3807,49018,PROTOCOL-SCADA PCOM Read System Bits ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Read System Bits ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""GS"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49018; rev:2; )"
3808,49019,PROTOCOL-SCADA PCOM Read Longs ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Read Longs ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""RN"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49019; rev:2; )"
3809,49020,PROTOCOL-SCADA PCOM Read System Integers ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Read System Integers ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""GF"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49020; rev:2; )"
3810,49021,PROTOCOL-SCADA PCOM Read Ouputs ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Read Ouputs ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""RA"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49021; rev:2; )"
3811,49022,PROTOCOL-SCADA PCOM Read Memory Bits ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Read Memory Bits ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""RB"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49022; rev:2; )"
3812,49023,PROTOCOL-SCADA PCOM Read Memory Integers ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Read Memory Integers ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""RW"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49023; rev:2; )"
3813,49024,PROTOCOL-SCADA PCOM Write Memory Bits ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Write Memory Bits ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""SB"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49024; rev:2; )"
3814,49025,PROTOCOL-SCADA PCOM Write System Integers ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Write System Integers ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""SF"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49025; rev:2; )"
3815,49026,PROTOCOL-SCADA PCOM Write System Bits ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Write System Bits ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""SS"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49026; rev:2; )"
3816,49027,PROTOCOL-SCADA PCOM Write Ouputs ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Write Ouputs ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""SA"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49027; rev:2; )"
3817,49028,PROTOCOL-SCADA PCOM Write Memory Integers ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Write Memory Integers ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""SW"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49028; rev:2; )"
3818,49029,PROTOCOL-SCADA PCOM Write Longs ASCII reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Write Longs ASCII reply""; flow:to_client,established; byte_test:1,=,101,2; content:""SN"",depth 2,offset 10; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49029; rev:2; )"
3819,49030,PROTOCOL-SCADA PCOM Read Operands binary reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Read Operands binary reply""; flow:to_client,established; byte_test:1,=,102,2; content:""|CD|"",depth 1,offset 18; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49030; rev:2; )"
3820,49031,PROTOCOL-SCADA PCOM Get PLC Name binary reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Get PLC Name binary reply""; flow:to_client,established; byte_test:1,=,102,2; content:""|8C|"",depth 1,offset 18; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49031; rev:2; )"
3821,49032,PROTOCOL-SCADA PCOM Write Data Table binary reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Write Data Table binary reply""; flow:to_client,established; byte_test:1,=,102,2; content:""|C4|"",depth 1,offset 18; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49032; rev:2; )"
3822,49033,PROTOCOL-SCADA PCOM Read Data Table binary reply,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET 20256 -> $EXTERNAL_NET any ( msg:""PROTOCOL-SCADA PCOM Read Data Table binary reply""; flow:to_client,established; byte_test:1,=,102,2; content:""|84|"",depth 1,offset 18; metadata:policy max-detect-ips drop,ruleset community; reference:url,unitronicsplc.com; classtype:attempted-recon; sid:49033; rev:2; )"
3890,52548,MALWARE-CNC Win.Trojan.XpertRAT inbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC Win.Trojan.XpertRAT inbound connection""; flow:to_client,established; isdataat:!12; content:""|7C 30 7C A1 40 23 40 21|"",depth 8,offset 3; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:url,www.virustotal.com/gui/file/064d1d9a20f737679bb7ce912854c7ab29f78a0716ee8bc8dc69ade02acdca5a/detection; classtype:trojan-activity; sid:52548; rev:1; )"
3891,52549,MALWARE-CNC Win.Trojan.XpertRAT outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.XpertRAT outbound connection""; flow:to_server,established; isdataat:!11; content:""|7C|root|7C|"",depth 6,offset 3; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:url,www.virustotal.com/gui/file/064d1d9a20f737679bb7ce912854c7ab29f78a0716ee8bc8dc69ade02acdca5a/detection; classtype:trojan-activity; sid:52549; rev:1; )"
